event,theta,theta2
41610,0.0044531734,1.1923116e-05
41611,0.0064801073,3.4084154e-05
41612,0.45963024,0.21125205
41613,0.19235922,0.03699416
41614,0.2590748,0.067111845
41615,0.0019781102,0
41616,0.0035021907,4.357702e-06
41617,0.00051518716,0
41618,0.71721782,0.5143935
41619,0.0043883221,1.1349734e-05
41620,0.057307028,0.0032761879
41621,0.15342063,0.023529982
41621,1.5153406,2.2962492
41622,0.006307473,3.1876578e-05
41623,0.064729678,0.0041820236
41624,0.0052086467,1.9222363e-05
41625,0.0028524787,2.2899693e-07
41626,0.49980062,0.24979275
41627,0.0049277497,1.6375079e-05
41628,0.0079647984,5.5530375e-05
41629,0.0052378019,1.9526931e-05
41630,0.00056672134,0
41631,0.0020915995,0
41632,0.0041354883,9.1946256e-06
41633,0.0049586915,1.6680984e-05
41633,2.8179836,7.9410235
41633,2.9271876,8.5684194
41634,0.0038175427,6.6659948e-06
41635,0.0056685382,2.4224688e-05
41636,0.0047841059,1.4980032e-05
41636,2.7478865,7.5508724
41637,0.0058875556,2.6755673e-05
41638,0.0051868169,1.8995432e-05
41639,0.0012275633,0
41639,3.0699394,9.0806845
41640,0.0055012378,2.235598e-05
41641,0.0036958098,5.7513726e-06
41642,0.0092146394,7.7001942e-05
41643,0.0059111345,2.7033874e-05
41644,0.0041583481,9.3842213e-06
41645,0.0017950153,0
41646,0.0053120277,2.0310001e-05
41647,0.0062587685,3.1264546e-05
41648,0.0036252118,5.2345228e-06
41648,2.6722259,7.1407832
41649,0.0035915701,4.9917383e-06
41650,0.0051195499,1.8302153e-05
41651,0.0049839581,1.6932201e-05
41652,0.0074466317,4.7544687e-05
41653,0.0020537509,0
41654,0.0031659099,2.1153481e-06
41654,2.8181383,7.9418955
41655,0.00095153335,0
41656,0.0064939031,3.426314e-05
41657,0.0040992223,8.8959855e-06
41658,0.0021731404,0
41659,0.0065966273,3.5607854e-05
41660,0.0036781143,5.6208869e-06
41661,0.0036600943,5.4886529e-06
41662,0.005975343,2.7797086e-05
41663,0.0067764946,3.8013242e-05
41664,0.0065214793,3.4622054e-05
41665,0.0074832337,4.8091149e-05
41666,0.0074558267,4.7681715e-05
41667,0.13588822,0.018457702
41668,0.0041936184,9.6787974e-06
41669,0.35257953,0.12430442
41670,0.1977009,0.03907774
41671,0.27117142,0.073526032
41672,0.17965158,0.032266781
41672,2.9676932,8.8071949
41673,0.0069184285,3.9957016e-05
41674,0.61757331,0.38138888
41675,0.026114514,0.00067406023
41675,2.9415549,8.6527376
41675,1.5935096,2.539265
41676,0.33976358,0.11543138
41677,0.0041874036,9.6267111e-06
41678,0.32597405,0.10625118
41679,0.45291114,0.20512059
41680,0.0011031505,0
41681,0.80922322,0.65483431
41681,2.5276536,6.389025
41682,0.0023269489,0
41683,0.0033191249,3.1089527e-06
41684,0.53555056,0.2868065
41685,0.0041583451,9.384196e-06
41686,0.0017438408,0
41687,0.0025973513,0
41688,0.0043327453,1.0865044e-05
41689,0.5406255,0.29226803
41690,0.0012016317,0
41691,0.002623535,0
41692,0.0045978756,1.3232823e-05
41693,0.0011931795,0
41694,0.0035683182,4.8252572e-06
41695,0.0066973354,3.6946664e-05
41696,0.82627152,0.68271672
41697,0.0019649687,0
41698,0.58171194,0.33838087
41699,0.0057032624,2.4619564e-05
41700,0.0063919186,3.2948985e-05
41701,0.0061594612,3.0031325e-05
41702,0.0024655382,0
41703,0.0075418786,4.8972295e-05
41704,0.011032327,0.00011380461
41705,0.0034432767,3.9485167e-06
41706,0.0029576989,8.4034505e-07
41707,0.0050153261,1.7245858e-05
41708,0.0021508279,0
41709,0.30177191,0.091058381
41710,0.24839255,0.061690951
41711,0.16578559,0.027476953
41712,0.0052302325,1.9447695e-05
41713,0.002095524,0
41714,0.00091447854,0
41715,0.65551735,0.42969508
41716,0.004913183,1.6231729e-05
41717,0.0026482653,0
41718,0.34415353,0.11843374
41718,2.6569598,7.0594274
41719,0.0040902473,8.8224854e-06
41720,0.0097102949,8.638219e-05
41721,0.0045388238,1.2693284e-05
41722,0.22074422,0.048720105
41723,0.0024332211,0
41724,0.0035757167,4.8781123e-06
41725,0.0073646277,4.6330104e-05
41726,0.0011511383,0
41727,0.24814045,0.061565777
41727,2.9817701,8.8909452
41728,0.0023433264,0
41729,0.0030784173,1.5690158e-06
41730,0.0068343722,3.8801006e-05
41731,0.58127381,0.33787134
41732,0.23638489,0.055869909
41733,0.0056089769,2.3552984e-05
41734,0.0026738643,0
41735,0.0035929352,5.0015457e-06
41735,2.8457233,8.0981334
41735,2.8596947,8.177846
41735,2.9257908,8.5602437
41735,2.9402591,8.6451155
41736,0.0029880685,1.0209156e-06
41737,0.0040875572,8.800486e-06
41738,0.0034221966,3.8037918e-06
41739,0.0021183132,0
41740,0.0014282182,0
41741,0.0018704537,0
41742,0.0037872603,6.4357032e-06
41743,0.009711337,8.640243e-05
41744,0.0072850187,4.516386e-05
41744,2.94764,8.6885739
41745,0.00057596744,0
41746,0.0020755727,0
41747,0.0013518529,0
41748,0.21492161,0.046183391
41749,0.13671466,0.018682991
41750,0.15920364,0.02533789
41751,0.77578809,0.60183925
41752,0.70647098,0.49909334
41753,0.4975778,0.24757576
41754,0.1366566,0.018667119
41754,2.6843065,7.2054934
41755,0.11069016,0.012244404
41755,2.6496486,7.02063
41756,0.25050687,0.062745783
41757,0.19162959,0.036713993
41758,0.0028071047,0
41759,0.0028627689,2.8780818e-07
41759,2.9415416,8.6526593
41760,0.0038320073,6.7766421e-06
41761,0.0010773941,0
41762,0.0056388823,2.3889356e-05
41763,1.0223964,1.0452866
41764,0.0035108947,4.418744e-06
41765,0.0034094178,3.7164921e-06
41766,0.0023670053,0
41767,0.99329949,0.98663598
41768,0.000949114,0
41769,0.0057689933,2.5373646e-05
41770,0.085716253,0.0073393684
41771,0.7443317,0.55402178
41772,0.0061212363,2.9561897e-05
41773,0.0073216525,4.5698958e-05
41774,0.0052610396,1.97709e-05
41775,0.013207929,0.00016654175
41776,0.0014334343,0
41777,0.0038059661,6.5777402e-06
41778,0.22654436,0.05131444
41779,0.0069223631,4.0011473e-05
41780,0.0036931204,5.7315005e-06
41781,0.0062009637,3.0544313e-05
41782,0.0045536466,1.282806e-05
41783,0.0014976265,0
41784,0.00085316023,0
41785,0.00520585,1.9193237e-05
41786,0.32725836,0.10709013
41787,0.0028145357,1.3973431e-08
41788,0.0040586225,8.5647793e-06
41789,0.00066795533,0
41790,0.0058872656,2.6752258e-05
41791,0.0024729573,0
41792,0.84601957,0.7157412
41793,0.0046937458,1.4123612e-05
41794,0.0063990906,3.3040724e-05
41795,0.0032313861,2.5342187e-06
41796,0.0010306902,0
41797,0.0021051317,0
41798,0.0076253878,5.0238902e-05
41799,0.0029019848,5.13878e-07
41800,0.21447742,0.045992656
41801,0.18325234,0.033573511
41802,0.24328845,0.059181362
41803,0.22675258,0.051408824
41804,0.0034014135,3.6619761e-06
41805,0.093768132,0.0087845549
41806,0.0047740568,1.4883981e-05
41807,0.65490988,0.42889904
41808,0.001512492,0
41809,0.020267684,0.00040287136
41810,0.0027940573,0
41810,2.8566478,8.1604287
41811,0.22247847,0.049488763
41812,0.18914579,0.035768222
41813,0.004624704,1.348025e-05
41814,0.072181113,0.0052022054
41815,0.0064005261,3.3059097e-05
41816,0.13047919,0.017016911
41817,0.003930222,7.5390077e-06
41818,0.0056023632,2.3478836e-05
41819,0.85674952,0.73401184
41819,2.6576583,7.06314
41820,0.0058664759,2.6507902e-05
41821,0.0047893725,1.5030451e-05
41822,0.0043496613,1.1011916e-05
41823,0.0095564663,8.3418411e-05
41824,0.0022636166,0
41825,0.0039599789,7.7737952e-06
41826,0.00075578659,0
41827,0.0025153116,0
41828,0.0036019394,5.0663302e-06
41829,0.0021152855,0
41830,0.0072843962,4.515479e-05
41831,0.0050467203,1.7561748e-05
41832,0.0074158146,4.7086668e-05
41833,0.005153629,1.8652255e-05
41834,0.0069797281,4.0808967e-05
41835,0.048002687,0.0022963504
41836,0.00097537431,0
41837,0.0038497452,6.9129003e-06
41838,0.0073498236,4.611227e-05
41839,0.94350029,0.89018489
41840,0.0014961893,0
41841,0.0021695354,0
41842,0.0043311334,1.0851079e-05
41843,0.18757891,0.035177938
41844,0.056357694,0.003168282
41845,0.43323348,0.18768334
41846,0.0067594141,3.7782042e-05
41847,0.0050938983,1.8040163e-05
41848,0.0090649523,7.4265722e-05
41849,0.57945991,0.33576588
41850,0.37576312,0.14119001
41851,0.0023308644,0
41852,0.0019397413,0
41853,0.0065997102,3.5648537e-05
41854,0.0019422153,0
41855,0.0042171328,9.8765712e-06
41856,0.0049054498,1.61558e-05
41856,2.8217288,7.9621456
41856,2.833269,8.0274054
41857,0.0065258597,3.4679207e-05
41857,2.8685278,8.2284438
41858,0.0033699479,3.4489115e-06
41859,0.0049188825,1.6287767e-05
41860,0.0029009441,5.0783914e-07
41861,0.0041900945,9.6492544e-06
41862,0.0058021991,2.5757877e-05
41863,0.0022300808,0
41864,0.0039252369,7.4998474e-06
41864,2.8371023,8.0491414
41865,0.0074060125,4.6941384e-05
41866,0.0035896393,4.9778726e-06
41867,0.0038648362,7.0293212e-06
41868,0.0060556845,2.8763677e-05
41869,0.026973283,0.00071965035
41870,0.010886537,0.00011060906
41871,0.0044460974,1.1860144e-05
41872,0.003774251,6.3373332e-06
41873,0.0064285254,3.3418302e-05
41874,0.00091415998,0
41874,2.8062975,7.8752978
41875,0.004666728,1.3870712e-05
41875,2.6161631,6.8443012
41876,0.0070362972,4.1601841e-05
41877,0.012360399,0.00014487182
41878,0.0070468449,4.1750385e-05
41879,0.00689902,3.968884e-05
41880,0.40257113,0.16205561
41881,0.0061249632,2.9607536e-05
41881,2.6869928,7.2199226
41882,0.0049875273,1.6967791e-05
41882,2.9708663,8.8260386
41883,0.69137438,0.47799062
41884,0.0053650222,2.0875826e-05
41885,0.002275376,0
41886,0.27328579,0.074677216
41887,0.0052182499,1.9322494e-05
41888,0.0051966098,1.9097116e-05
41889,0.0071562944,4.3304912e-05
41890,0.0074407234,4.7456727e-05
41891,0.0040567631,8.5496897e-06
41892,0.0049785687,1.6878509e-05
41893,0.0069765237,4.0764245e-05
41894,0.30131123,0.090780547
41895,0.27570446,0.076005042
41896,0.0078893915,5.433486e-05
41897,0.0042783912,1.0396993e-05
41898,0.0037938814,6.4858981e-06
41899,0.0051086246,1.8190408e-05
41900,0.42131134,0.17749534
41901,0.0012430677,0
41902,0.0052984927,2.0166387e-05
41903,0.0039049481,7.3409817e-06
41904,0.83416459,0.69582266
41905,0.0027724645,0
41906,0.087733293,0.007689223
41907,0.079171058,0.0062601487
41908,0.09154154,0.0083719459
41909,0.12622537,0.015924937
41910,0.099131005,0.0098190485
41911,0.05164139,0.0026589256
41912,0.087961593,0.0077293343
41913,0.0089121274,7.1518378e-05
41914,0.32281039,0.10419864
41915,0.0040605704,8.5805945e-06
41916,0.0034194115,3.7847372e-06
41917,0.0013137304,0
41918,0.3047157,0.092843753
41919,0.16345387,0.02670926
41920,0.0068733218,3.9334914e-05
41921,0.0016822102,0
41922,0.0061217953,2.9568741e-05
41923,0.32916502,0.1083417
41924,0.049487089,0.0024410643
41925,0.074086873,0.0054809571
41926,0.05673377,0.003210813
41927,0.039622273,0.0015620169
41928,0.045760816,0.0020861446
41929,0.42535212,0.18091652
41930,0.24722226,0.061110938
41931,0.00630032,3.1786394e-05
41932,0.0014088572,0
41933,0.0013810085,0
41934,0.0031339397,1.9139406e-06
41935,0.00027899075,0
41935,2.668799,7.1224801
41935,2.7587938,7.6109353
41935,2.6681487,7.1190095
41935,2.6853221,7.2109471
41936,0.0020966465,0
41937,0.59073164,0.34895596
41938,0.005334717,2.0551568e-05
41939,0.0011203568,0
41940,0.0041630765,9.4235683e-06
41940,2.635558,6.946158
41941,0.59314059,0.35180785
41942,0.2456477,0.060334883
41943,0.31709804,0.10054326
41944,0.049758766,0.0024680272
41945,0.70651831,0.49916022
41946,0.2582599,0.06669027
41947,0.068807135,0.0047265142
41948,0.0024954555,0
41949,0.0043962874,1.1419705e-05
41950,0.0047008705,1.4190546e-05
41951,0.0051800607,1.8925392e-05
41951,2.9153505,8.4992607
41952,0.0062163666,3.0735576e-05
41953,0.0016554443,0
41954,0.0007044524,0
41955,0.0077997164,5.2927938e-05
41956,0.0030208995,1.2181962e-06
41957,0.18968782,0.035973561
41958,0.0036844054,5.6672057e-06
41959,0.14996684,0.022482146
41960,0.0054570792,2.1872075e-05
41961,0.0050040478,1.7132857e-05
41962,0.0040882374,8.8060478e-06
41962,2.4825514,6.1630537
41962,2.7370869,7.4916367
41963,0.008066448,5.7159945e-05
41963,2.7420093,7.5186072
41964,0.005771212,2.539925e-05
41965,0.0016893028,0
41965,2.7960579,7.8179318
41966,0.010970402,0.00011244208
41967,0.0021410753,0
41968,0.0020635307,0
41969,0.0028467208,1.9618161e-07
41970,0.0036824833,5.6530454e-06
41971,0.68134976,0.46422958
41972,0.0059822668,2.7879879e-05
41973,0.0030339814,1.2974057e-06
41974,0.0058853998,2.6730293e-05
41975,0.0021712055,0
41976,0.16174097,0.026152234
41977,0.010750449,0.00010766452
41978,0.0048569123,1.568196e-05
41979,0.79184174,0.62700543
41980,0.0017338873,0
41981,0.0091669281,7.6124934e-05
41982,0.15256376,0.023267793
41983,0.0060080563,2.8189103e-05
41983,2.929512,8.5820324
41984,0.18768772,0.035218772
41985,0.0048564674,1.5677638e-05
41986,0.0030237901,1.2356688e-06
41987,0.28895927,0.083489554
41988,0.0073444984,4.6034019e-05
41989,0.0046914829,1.4102374e-05
41990,0.0051911871,1.9040786e-05
41991,0.0029285841,6.6896715e-07
41992,0.0030859659,1.6155481e-06
41993,0.00082549544,0
41994,0.0040362959,8.3840471e-06
41994,2.6933454,7.2541013
41995,0.0056378073,2.3877234e-05
41996,0.0054070303,2.1328339e-05
41997,0.0044442845,1.1844027e-05
41998,0.00097263105,0
41999,0.00860276,6.6099841e-05
42000,0.15228262,0.023182088
42001,0.00020271242,0
42002,0.00060697113,0
42003,0.0039009235,7.3095667e-06
42003,2.7214593,7.406333
42003,2.8535105,8.1425142
42003,2.8305016,8.0117316
42004,0.0057796748,2.5497003e-05
42005,0.004368705,1.1177946e-05
42006,0.0011785325,0
42007,0.0046027657,1.3277815e-05
42008,0.0053245873,2.0443592e-05
42009,0.0094780141,8.1925114e-05
42010,0.0044606087,1.1989393e-05
42010,2.8159519,7.9295772
42011,0.0022191655,0
42012,0.001836469,0
42013,0.006341542,3.2307517e-05
42014,0.0059403644,2.7380291e-05
42015,0.58610106,0.34350654
42015,2.853714,8.1436754
42016,0.0012627462,0
42017,0.65540009,0.42954137
42018,0.0041853238,9.6092976e-06
42019,0.014576203,0.00020455805
42020,0.35443737,0.12561795
42021,0.80315534,0.6450506
42022,0.0058568748,2.6395345e-05
42023,0.0038442635,6.870724e-06
42024,0.002303279,0
42025,0.0046384845,1.3607901e-05
42026,0.0030781788,1.5675473e-06
42027,0.0024897504,0
42028,0.0033491364,3.309077e-06
42029,0.0056414854,2.391872e-05
42030,0.22418711,0.050251951
42031,0.39350426,0.15483769
42032,0.18566236,0.034462604
42033,0.021031315,0.00043440855
42034,0.0033208547,3.1204385e-06
42035,0.002031843,0
42036,0.0061488105,2.9900233e-05
42037,0.4022932,0.16183191
42038,0.0075559944,4.9185413e-05
42039,0.0044463091,1.1862027e-05
42040,0.00047022958,0
42041,0.0030057414,1.1268437e-06
42042,0.0052907169,2.0084048e-05
42043,0.59335467,0.35206186
42044,0.003206484,2.3739019e-06
42045,0.0020126666,0
42046,0.0035023921,4.3591125e-06
42047,0.0055447597,2.2836722e-05
42048,0.59267045,0.35125036
42049,0.0062776858,3.1501701e-05
42050,0.60676944,0.36816125
42050,2.8103006,7.8977814
42051,0.0063668015,3.2628523e-05
42052,0.0080125414,5.6293183e-05
42053,0.0070944342,4.242336e-05
42054,0.001902484,0
42054,2.7201083,7.398981
42055,0.0090911553,7.4741467e-05
42056,0.0038926377,7.2449904e-06
42057,0.20272404,0.041089129
42058,0.28931578,0.083695716
42059,0.48036457,0.23074221
42060,0.54878767,0.30116
42061,0.74683722,0.55775793
42062,0.0030047615,1.1209539e-06
42063,0.0029851177,1.0032904e-06
42064,0.0067161238,3.7198682e-05
42065,0.008030241,5.6577133e-05
42066,0.0071358966,4.3013383e-05
42067,0.97555979,0.95170899
42067,2.9331869,8.6035774
42068,0.082567297,0.0068094509
42069,0.0039644077,7.8088908e-06
42070,0.0040779296,8.721872e-06
42071,0.0061695323,3.0155492e-05
42072,0.26856234,0.072117822
42073,0.0027441409,0
42074,0.0034583619,4.0526295e-06
42075,1.032103,1.0652287
42075,2.7126457,7.3584387
42076,0.0091566433,7.593648e-05
42076,2.5223099,6.3620395
42077,0.0033636028,3.4061863e-06
42078,0.0029172243,6.0255977e-07
42079,0.0038981264,7.2877522e-06
42080,0.0048556594,1.5669791e-05
42081,0.007497963,4.8311812e-05
42082,0.0056453513,2.3962354e-05
42083,0.0025446962,0
42084,0.0043891952,1.1357397e-05
42085,0.0021216842,0
42086,0.0049817017,1.6909714e-05
42087,0.0056339549,2.383381e-05
42088,0.0030415735,1.3435316e-06
42088,2.9516044,8.7119604
42089,0.31170115,0.097149702
42090,0.0063511692,3.2429713e-05
42091,0.004783863,1.4977708e-05
42092,0.23347666,0.054503441
42093,0.3132215,0.098099799
42094,0.0016247043,0
42095,0.0049932265,1.7024673e-05
42096,0.0097900361,8.793717e-05
42097,0.00042445092,0
42098,0.0012917523,0
42099,0.0047369328,1.4530894e-05
42100,0.0028543081,2.3943716e-07
42101,0.0049831676,1.6924322e-05
42102,0.82025597,0.67281194
42103,0.80806202,0.65295633
42104,0.002863241,2.905116e-07
42105,0.00088667108,0
42106,0.0085066564,6.4455566e-05
42107,0.34200801,0.11696157
42108,0.0080517508,5.6923053e-05
42109,0.0028301361,1.0203301e-07
42110,0.0042962325,1.0549977e-05
42111,0.0060597056,2.8812394e-05
42112,0.0028787278,3.7943607e-07
42113,0.0047505732,1.4660308e-05
42114,0.39597201,0.15678593
42115,0.00184593,0
42116,0.0027075684,0
42117,0.00062858116,0
42118,0.0043086215,1.0656581e-05
42119,0.0040640056,8.6085043e-06
42120,0.0027025864,0
42121,0.0036335885,5.2953281e-06
42122,0.0066726271,3.6616314e-05
42123,0.0065950816,3.5587463e-05
42124,0.0053411784,2.0620549e-05
42125,0.0044449155,1.1849636e-05
42125,2.8552934,8.1526926
42126,0.0029582531,8.4362388e-07
42127,0.0051007401,1.8109912e-05
42128,0.26217017,0.068725291
42129,0.15767999,0.024855073
42130,0.007850666,5.372532e-05
42131,0.0014056172,0
42132,0.0058767894,2.6629016e-05
42133,0.0077614105,5.2331855e-05
42134,0.44531066,0.19829368
42135,0.23347583,0.054503055
42136,0.0033697358,3.4474815e-06
42137,0.013303974,0.00016908809
42138,0.003081078,1.5854043e-06
42139,0.007632638,5.0349525e-05
42140,0.0023718115,0
42141,0.0053230683,2.0427418e-05
42142,0.012126758,0.00013915062
42142,2.9216861,8.5362416
42143,0.0074553459,4.7674545e-05
42144,0.0029844219,9.9913639e-07
42145,0.0035258971,4.5243126e-06
42146,0.0014783768,0
42147,0.00090558875,0
42148,0.0028893792,4.4087441e-07
42149,0.0051689385,1.8810288e-05
42150,0.0027599264,0
42151,0.0057939169,2.5661836e-05
42152,0.27441831,0.075297502
42153,0.22391076,0.05012812
42154,0.21788174,0.047464543
42154,2.7014152,7.2976363
42155,0.24582669,0.060422855
42156,0.27840407,0.077500919
42157,0.28363546,0.080441164
42158,0.5241343,0.27470886
42159,0.55970421,0.3132609
42160,0.41171742,0.16950332
42161,0.66366275,0.44044034
42162,0.0024938511,0
42163,0.59612783,0.35536048
42164,0.0044459073,1.1858454e-05
42165,0.68828909,0.47373396
42166,0.0040205304,8.2570272e-06
42167,0.41909723,0.17563458
42168,0.087442979,0.007638367
42169,0.14719811,0.021659377
42170,0.00419829,9.7180014e-06
42171,0.0072133733,4.4125117e-05
42172,0.0012617119,0
42173,0.0086305588,6.6578908e-05
42174,0.0048053479,1.5183731e-05
42175,0.0036641017,5.5180036e-06
42176,0.00074631868,0
42177,1.0359399,1.0731635
42178,0.1163379,0.0135266
42179,0.29905662,0.089426957
42180,0.027055821,0.00072410984
42181,0.083202499,0.0069147482
42182,0.059102044,0.003485144
42183,0.0074631258,4.7790609e-05
42184,0.0030679534,1.5047005e-06
42184,0.66637668,0.44404997
42185,0.0019725197,0
42186,0.13967101,0.019500083
42187,0.23628921,0.055824681
42188,0.037525554,0.0014002596
42188,2.6214276,6.8718747
42189,0.43519574,0.18938743
42190,0.062220378,0.0038634678
42191,0.079489663,0.0063106989
42192,0.054681434,0.0029821516
42193,0.29405262,0.086459036
42194,0.16042241,0.025727443
42195,0.27572964,0.076018925
42196,0.052342625,0.0027318427
42197,0.58070923,0.33721531
42198,0.03214919,0.0010256628
42199,0.039984717,0.00159087
42200,0.03405632,0.0011519253
42201,0.0069864189,4.0902411e-05
42202,0.0035029113,4.3627499e-06
42203,0.0018676935,0
42204,0.0027857947,0
42204,2.8703143,8.2386961
42204,2.5305585,6.4037183
42205,0.013099609,0.00016369211
42206,0.0074871685,4.8150055e-05
42207,0.0005401745,0
42208,0.0031699713,2.1410802e-06
42208,2.8643364,8.2044149
42209,0.0067801316,3.8062546e-05
42210,0.0025536351,0
42211,0.008299387,6.0972187e-05
42212,0.0031363861,1.92928e-06
42212,2.959926,8.7611541
42213,0.011354712,0.00012102186
42214,0.17838748,0.031814185
42215,0.005160516,1.8723288e-05
42216,0.0068085227,3.8448344e-05
42216,2.5272593,6.3870318
42217,0.26103206,0.068129829
42218,0.0032541601,2.6819203e-06
42219,0.053368442,0.0028402829
42220,0.01299799,0.0001610401
42221,0.0068514361,3.9034539e-05
42222,0.0078960961,5.4440696e-05
42223,0.0057067789,2.4659688e-05
42224,0.20985413,0.044030847
42225,0.0042772823,1.0387506e-05
42226,0.0039952966,8.0547576e-06
42227,0.0080350748,5.665479e-05
42228,0.0023294451,0
42229,0.0089714381,7.2579064e-05
42230,0.087526518,0.0076529837
42231,0.026298788,0.00068371863
42232,0.35219325,0.12403217
42233,0.16730702,0.027983733
42234,0.0040164777,8.2244555e-06
42235,0.87950954,0.77352912
42236,0.0047159139,1.4332207e-05
42237,0.00050475959,0
42238,0.015691999,0.00023833121
42239,0.0044397752,1.1803966e-05
42240,0.0046907152,1.4095172e-05
42241,0.0041079973,8.9680041e-06
42241,2.7639079,7.6391788
42242,0.0022073378,0
42243,0.0018484754,0
42244,0.001509158,0
42244,2.9160173,8.5031491
42245,0.0035775741,4.8913988e-06
42246,0.002568319,0
42247,0.015418264,0.00022981524
42248,0.0067696478,3.7920494e-05
42249,0.0027660087,0
42250,0.00068388815,0
42251,0.0053204158,2.0399187e-05
42252,0.079256589,0.0062736992
42253,0.031398699,0.00097797065
42254,0.18692658,0.034933639
42255,0.17125716,0.029321107
42256,0.0096372631,8.4969202e-05
42257,0.061949559,0.0038298402
42258,0.046760458,0.0021786328
42259,0.18993672,0.036068051
42260,0.041794253,0.001738852
42260,1.4286155,2.0409342
42261,0.15007186,0.022513656
42262,0.0036441247,5.3720073e-06
42263,0.0013582517,0
42264,0.0061534794,2.9957671e-05
42265,0.0045312508,1.2624596e-05
42266,0.005545529,2.2845255e-05
42267,0.0050108458,1.7200938e-05
42268,0.002715347,0
42269,0.008556377,6.5303951e-05
42269,2.8357789,8.0416341
42270,0.0010496408,0
42271,0.0025285216,0
42272,0.11932077,0.014229538
42273,0.0035708181,4.8431047e-06
42274,0.0074790298,4.802825e-05
42274,1.4570167,2.1228897
42275,0.001419324,0
42276,0.0051588588,1.8706186e-05
42277,0.002837446,1.4346246e-07
42278,0.0069908005,4.0963654e-05
42279,0.0071033177,4.2549484e-05
42280,0.0021704118,0
42280,2.7987295,7.8328787
42281,0.0065468691,3.4953857e-05
42282,0.0050562112,1.7657635e-05
42283,0.0090347618,7.3719283e-05
42284,0.0027574709,0
42285,0.0053659894,2.0886205e-05
42285,2.6060107,6.791284
42286,0.088244857,0.0077792471
42287,0.039471453,0.0015500879
42288,0.19430201,0.037745363
42289,0.25135445,0.063171153
42290,0.0037122017,5.8728039e-06
42291,0.0033145692,3.0787312e-06
42292,0.004505335,1.2390406e-05
42293,0.0021670619,0
42294,0.0010315819,0
42295,0.0088894576,7.1114818e-05
42295,2.9343944,8.6106628
42295,2.8099655,7.895898
42296,0.0037932573,6.481163e-06
42297,0.0023681206,0
42298,0.0020710896,0
42299,0.0023211803,0
42300,0.0067653034,3.7861692e-05
42301,0.2969225,0.088155063
42302,0.0043250716,1.0798607e-05
42303,0.0038449405,6.8759297e-06
42304,0.0043213848,1.0766729e-05
42304,2.9385099,8.6348326
42305,0.0054673131,2.1983875e-05
42306,0.0094110821,8.0660828e-05
42307,0.0011744183,0
42308,0.0049011951,1.6114076e-05
42309,0.19235779,0.036993614
42310,0.0061279708,2.9644389e-05
42311,0.0013306267,0
42312,0.0045678011,1.295717e-05
42313,0.0016731328,0
42314,0.50634008,0.25637237
42315,0.0074813387,4.8062792e-05
42316,0.0039091181,7.3735669e-06
42317,0.0055815293,2.3245832e-05
42317,2.9835445,8.9015302
42318,0.77262974,0.5969488
42319,0.69834876,0.48768308
42320,0.36481611,0.13308288
42321,0.0072453303,4.4587173e-05
42322,0.79232706,0.62777427
42323,0.37833653,0.14313062
42323,2.8262013,7.9874057
42324,0.14401078,0.020731198
42325,0.42718659,0.18248048
42326,0.0071800062,4.3644852e-05
42327,0.0012598902,0
42328,0.0045796303,1.3065376e-05
42329,0.0092824516,7.8256269e-05
42329,2.6128568,6.827013
42330,0.0018596884,0
42331,0.0094692272,8.1758626e-05
42332,0.0054902492,2.2235198e-05
42333,0.0066756339,3.665645e-05
42334,0.0078157972,5.3179049e-05
42335,0.19790262,0.039157538
42336,0.0020910977,0
42337,0.0071451849,4.314603e-05
42338,0.0010130981,0
42339,0.0077939441,5.2837928e-05
42340,0.09428147,0.008881088
42341,0.18072648,0.032654151
42342,0.26885273,0.072273885
42343,0.30009752,0.090050613
42344,0.054832814,0.0029987298
42345,0.36120896,0.130464
42346,0.31193177,0.097293524
42347,0.039006808,0.0015136234
42348,0.36123254,0.13048104
42349,0.17478788,0.030542896
42350,0.11759112,0.013819764
42351,0.57682636,0.33272075
42352,0.11831675,0.013990946
42353,0.052811111,0.0027811058
42354,0.0061508479,2.9925292e-05
42355,0.0051833917,1.8959912e-05
42356,0.0006588587,0
42357,0.0033602692,3.3837715e-06
42358,0.0047038023,1.4218118e-05
42359,0.0060961307,2.9255172e-05
42360,0.0038909739,7.23204e-06
42361,0.0057692643,2.5376773e-05
42362,0.0031994126,2.3286033e-06
42363,0.0032797465,2.8490995e-06
42364,0.0020983067,0
42365,0.0033164122,3.0909522e-06
42366,0.0059608143,2.762367e-05
42367,0.046226359,0.0021289686
42368,0.0065729713,3.5296314e-05
42369,0.0019317444,0
42370,0.0024464056,0
42371,0.0049799278,1.6892044e-05
42372,0.17941777,0.03218283
42372,2.8342401,8.0329088
42373,0.18399784,0.033847298
42374,0.16817452,0.02827476
42374,2.7375003,7.4938999
42375,0.48372762,0.2339845
42376,0.00894089,7.2031876e-05
42377,0.006393846,3.297363e-05
42378,0.0053550965,2.0769421e-05
42379,0.0068634912,3.9199874e-05
42380,0.70968498,0.50364486
42381,0.0034104807,3.7237411e-06
42382,0.0091289669,7.54304e-05
42383,0.20251645,0.041005006
42384,0.37645456,0.14171013
42385,0.50822693,0.25828671
42386,0.083986823,0.0070458788
42387,0.0021777326,0
42388,0.19801812,0.039203267
42389,0.07300718,0.0053221407
42390,0.24809607,0.061543753
42391,0.0060131138,2.82499e-05
42392,0.008638544,6.6716804e-05
42393,0.0025103744,0
